timestamp,event,details
728.877,regen_env_update,"day=0.91, raining=false, rain=0.70, regenScale=0.987, regrowX=1.00"
735.835,regen_env_update,"day=0.71, raining=false, rain=0.70, regenScale=0.956, regrowX=1.00"
737.496,regen_env_update,"day=0.51, raining=false, rain=0.70, regenScale=0.926, regrowX=1.00"
739.135,regen_env_update,"day=0.31, raining=false, rain=0.70, regenScale=0.896, regrowX=1.00"
741.172,regen_env_update,"day=0.11, raining=false, rain=0.70, regenScale=0.866, regrowX=1.00"
748.475,regen_env_update,"day=0.31, raining=false, rain=0.70, regenScale=0.896, regrowX=1.00"
750.130,regen_env_update,"day=0.51, raining=false, rain=0.70, regenScale=0.927, regrowX=1.00"
751.777,regen_env_update,"day=0.71, raining=false, rain=0.70, regenScale=0.957, regrowX=1.00"
753.900,regen_env_update,"day=0.91, raining=false, rain=0.70, regenScale=0.987, regrowX=1.00"
760.838,regen_env_update,"day=0.71, raining=false, rain=0.70, regenScale=0.956, regrowX=1.00"
762.510,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.926, regrowX=1.00"
764.169,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.895, regrowX=1.00"
766.225,regen_env_update,"day=0.10, raining=false, rain=0.70, regenScale=0.865, regrowX=1.00"
773.429,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.895, regrowX=1.00"
775.095,regen_env_update,"day=0.51, raining=false, rain=0.70, regenScale=0.926, regrowX=1.00"
776.752,regen_env_update,"day=0.71, raining=false, rain=0.70, regenScale=0.956, regrowX=1.00"
778.841,regen_env_update,"day=0.91, raining=false, rain=0.70, regenScale=0.986, regrowX=1.00"
785.873,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.956, regrowX=1.00"
787.521,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.926, regrowX=1.00"
789.187,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.895, regrowX=1.00"
791.252,regen_env_update,"day=0.10, raining=false, rain=0.70, regenScale=0.865, regrowX=1.00"
798.432,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.895, regrowX=1.00"
800.093,regen_env_update,"day=0.51, raining=false, rain=0.70, regenScale=0.926, regrowX=1.00"
801.753,regen_env_update,"day=0.71, raining=false, rain=0.70, regenScale=0.956, regrowX=1.00"
803.858,regen_env_update,"day=0.91, raining=false, rain=0.70, regenScale=0.986, regrowX=1.00"
810.852,regen_env_update,"day=0.71, raining=false, rain=0.70, regenScale=0.956, regrowX=1.00"
812.506,regen_env_update,"day=0.51, raining=false, rain=0.70, regenScale=0.926, regrowX=1.00"
814.160,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.895, regrowX=1.00"
816.230,regen_env_update,"day=0.10, raining=false, rain=0.70, regenScale=0.865, regrowX=1.00"
823.447,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.896, regrowX=1.00"
825.098,regen_env_update,"day=0.51, raining=false, rain=0.70, regenScale=0.926, regrowX=1.00"
826.747,regen_env_update,"day=0.71, raining=false, rain=0.70, regenScale=0.956, regrowX=1.00"
828.847,regen_env_update,"day=0.91, raining=false, rain=0.70, regenScale=0.986, regrowX=1.00"
835.860,regen_env_update,"day=0.71, raining=false, rain=0.70, regenScale=0.956, regrowX=1.00"
837.512,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.926, regrowX=1.00"
839.147,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.896, regrowX=1.00"
841.190,regen_env_update,"day=0.10, raining=false, rain=0.70, regenScale=0.866, regrowX=1.00"
848.456,regen_env_update,"day=0.31, raining=false, rain=0.70, regenScale=0.896, regrowX=1.00"
850.090,regen_env_update,"day=0.51, raining=false, rain=0.70, regenScale=0.926, regrowX=1.00"
851.742,regen_env_update,"day=0.71, raining=false, rain=0.70, regenScale=0.956, regrowX=1.00"
853.831,regen_env_update,"day=0.91, raining=false, rain=0.70, regenScale=0.986, regrowX=1.00"
860.882,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.956, regrowX=1.00"
862.528,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.925, regrowX=1.00"
864.183,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.895, regrowX=1.00"
866.251,regen_env_update,"day=0.10, raining=false, rain=0.70, regenScale=0.865, regrowX=1.00"
873.405,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.895, regrowX=1.00"
875.057,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.925, regrowX=1.00"
876.718,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.956, regrowX=1.00"
878.803,regen_env_update,"day=0.90, raining=false, rain=0.70, regenScale=0.986, regrowX=1.00"
885.894,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.955, regrowX=1.00"
887.535,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.925, regrowX=1.00"
889.185,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.895, regrowX=1.00"
891.242,regen_env_update,"day=0.10, raining=false, rain=0.70, regenScale=0.865, regrowX=1.00"
898.420,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.895, regrowX=1.00"
900.070,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.925, regrowX=1.00"
901.725,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.956, regrowX=1.00"
903.809,regen_env_update,"day=0.91, raining=false, rain=0.70, regenScale=0.986, regrowX=1.00"
910.885,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.955, regrowX=1.00"
912.534,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.925, regrowX=1.00"
914.174,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.895, regrowX=1.00"
916.232,regen_env_update,"day=0.10, raining=false, rain=0.70, regenScale=0.865, regrowX=1.00"
923.433,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.895, regrowX=1.00"
925.098,regen_env_update,"day=0.51, raining=false, rain=0.70, regenScale=0.926, regrowX=1.00"
926.746,regen_env_update,"day=0.71, raining=false, rain=0.70, regenScale=0.956, regrowX=1.00"
928.840,regen_env_update,"day=0.91, raining=false, rain=0.70, regenScale=0.986, regrowX=1.00"
935.856,regen_env_update,"day=0.71, raining=false, rain=0.70, regenScale=0.956, regrowX=1.00"
937.505,regen_env_update,"day=0.51, raining=false, rain=0.70, regenScale=0.926, regrowX=1.00"
939.159,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.895, regrowX=1.00"
941.228,regen_env_update,"day=0.10, raining=false, rain=0.70, regenScale=0.865, regrowX=1.00"
948.422,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.895, regrowX=1.00"
950.081,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.926, regrowX=1.00"
951.740,regen_env_update,"day=0.71, raining=false, rain=0.70, regenScale=0.956, regrowX=1.00"
953.832,regen_env_update,"day=0.91, raining=false, rain=0.70, regenScale=0.986, regrowX=1.00"
960.876,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.956, regrowX=1.00"
962.526,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.925, regrowX=1.00"
964.185,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.895, regrowX=1.00"
966.240,regen_env_update,"day=0.10, raining=false, rain=0.70, regenScale=0.865, regrowX=1.00"
973.441,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.896, regrowX=1.00"
975.099,regen_env_update,"day=0.51, raining=false, rain=0.70, regenScale=0.926, regrowX=1.00"
976.756,regen_env_update,"day=0.71, raining=false, rain=0.70, regenScale=0.956, regrowX=1.00"
978.862,regen_env_update,"day=0.91, raining=false, rain=0.70, regenScale=0.986, regrowX=1.00"
985.849,regen_env_update,"day=0.71, raining=false, rain=0.70, regenScale=0.956, regrowX=1.00"
987.502,regen_env_update,"day=0.51, raining=false, rain=0.70, regenScale=0.926, regrowX=1.00"
989.155,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.896, regrowX=1.00"
991.219,regen_env_update,"day=0.10, raining=false, rain=0.70, regenScale=0.865, regrowX=1.00"
998.449,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.896, regrowX=1.00"
1000.098,regen_env_update,"day=0.51, raining=false, rain=0.70, regenScale=0.926, regrowX=1.00"
1001.762,regen_env_update,"day=0.71, raining=false, rain=0.70, regenScale=0.956, regrowX=1.00"
1003.864,regen_env_update,"day=0.91, raining=false, rain=0.70, regenScale=0.986, regrowX=1.00"
1010.848,regen_env_update,"day=0.71, raining=false, rain=0.70, regenScale=0.956, regrowX=1.00"
1012.498,regen_env_update,"day=0.51, raining=false, rain=0.70, regenScale=0.926, regrowX=1.00"
1014.149,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.896, regrowX=1.00"
1016.213,regen_env_update,"day=0.10, raining=false, rain=0.70, regenScale=0.865, regrowX=1.00"
1023.432,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.895, regrowX=1.00"
1025.092,regen_env_update,"day=0.51, raining=false, rain=0.70, regenScale=0.926, regrowX=1.00"
1026.754,regen_env_update,"day=0.71, raining=false, rain=0.70, regenScale=0.956, regrowX=1.00"
1028.844,regen_env_update,"day=0.91, raining=false, rain=0.70, regenScale=0.986, regrowX=1.00"
1035.859,regen_env_update,"day=0.71, raining=false, rain=0.70, regenScale=0.956, regrowX=1.00"
1037.521,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.926, regrowX=1.00"
1039.180,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.895, regrowX=1.00"
1041.246,regen_env_update,"day=0.10, raining=false, rain=0.70, regenScale=0.865, regrowX=1.00"
1048.418,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.895, regrowX=1.00"
1050.073,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.925, regrowX=1.00"
1051.723,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.956, regrowX=1.00"
1053.814,regen_env_update,"day=0.91, raining=false, rain=0.70, regenScale=0.986, regrowX=1.00"
1060.863,regen_env_update,"day=0.71, raining=false, rain=0.70, regenScale=0.956, regrowX=1.00"
1062.515,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.926, regrowX=1.00"
1064.167,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.895, regrowX=1.00"
1066.218,regen_env_update,"day=0.10, raining=false, rain=0.70, regenScale=0.865, regrowX=1.00"
1073.430,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.895, regrowX=1.00"
1075.084,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.926, regrowX=1.00"
1076.756,regen_env_update,"day=0.71, raining=false, rain=0.70, regenScale=0.956, regrowX=1.00"
1078.861,regen_env_update,"day=0.91, raining=false, rain=0.70, regenScale=0.986, regrowX=1.00"
1085.852,regen_env_update,"day=0.71, raining=false, rain=0.70, regenScale=0.956, regrowX=1.00"
1087.503,regen_env_update,"day=0.51, raining=false, rain=0.70, regenScale=0.926, regrowX=1.00"
1089.153,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.896, regrowX=1.00"
1091.214,regen_env_update,"day=0.10, raining=false, rain=0.70, regenScale=0.865, regrowX=1.00"
1098.456,regen_env_update,"day=0.31, raining=false, rain=0.70, regenScale=0.896, regrowX=1.00"
1100.096,regen_env_update,"day=0.51, raining=false, rain=0.70, regenScale=0.926, regrowX=1.00"
1101.756,regen_env_update,"day=0.71, raining=false, rain=0.70, regenScale=0.956, regrowX=1.00"
1103.861,regen_env_update,"day=0.91, raining=false, rain=0.70, regenScale=0.986, regrowX=1.00"
1110.837,regen_env_update,"day=0.71, raining=false, rain=0.70, regenScale=0.956, regrowX=1.00"
1112.494,regen_env_update,"day=0.51, raining=false, rain=0.70, regenScale=0.926, regrowX=1.00"
1114.145,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.896, regrowX=1.00"
1116.207,regen_env_update,"day=0.10, raining=false, rain=0.70, regenScale=0.865, regrowX=1.00"
1123.457,regen_env_update,"day=0.31, raining=false, rain=0.70, regenScale=0.896, regrowX=1.00"
1125.118,regen_env_update,"day=0.51, raining=false, rain=0.70, regenScale=0.926, regrowX=1.00"
1126.775,regen_env_update,"day=0.71, raining=false, rain=0.70, regenScale=0.957, regrowX=1.00"
1128.903,regen_env_update,"day=0.91, raining=false, rain=0.70, regenScale=0.987, regrowX=1.00"
1135.812,regen_env_update,"day=0.71, raining=false, rain=0.70, regenScale=0.957, regrowX=1.00"
1137.486,regen_env_update,"day=0.51, raining=false, rain=0.70, regenScale=0.926, regrowX=1.00"
1139.148,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.896, regrowX=1.00"
1141.192,regen_env_update,"day=0.10, raining=false, rain=0.70, regenScale=0.866, regrowX=1.00"
1148.454,regen_env_update,"day=0.31, raining=false, rain=0.70, regenScale=0.896, regrowX=1.00"
1150.114,regen_env_update,"day=0.51, raining=false, rain=0.70, regenScale=0.926, regrowX=1.00"
1151.768,regen_env_update,"day=0.71, raining=false, rain=0.70, regenScale=0.956, regrowX=1.00"
1153.875,regen_env_update,"day=0.91, raining=false, rain=0.70, regenScale=0.987, regrowX=1.00"
1160.852,regen_env_update,"day=0.71, raining=false, rain=0.70, regenScale=0.956, regrowX=1.00"
1162.508,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.926, regrowX=1.00"
1164.169,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.895, regrowX=1.00"
1166.239,regen_env_update,"day=0.10, raining=false, rain=0.70, regenScale=0.865, regrowX=1.00"
1173.428,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.895, regrowX=1.00"
1175.080,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.926, regrowX=1.00"
1176.720,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.956, regrowX=1.00"
1178.821,regen_env_update,"day=0.91, raining=false, rain=0.70, regenScale=0.986, regrowX=1.00"
1185.871,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.956, regrowX=1.00"
1187.524,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.925, regrowX=1.00"
1189.188,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.895, regrowX=1.00"
1191.266,regen_env_update,"day=0.10, raining=false, rain=0.70, regenScale=0.865, regrowX=1.00"
1198.400,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.895, regrowX=1.00"
1200.064,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.925, regrowX=1.00"
1201.715,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.956, regrowX=1.00"
1203.797,regen_env_update,"day=0.90, raining=false, rain=0.70, regenScale=0.986, regrowX=1.00"
1210.879,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.956, regrowX=1.00"
1212.529,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.925, regrowX=1.00"
1214.191,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.895, regrowX=1.00"
1216.247,regen_env_update,"day=0.10, raining=false, rain=0.70, regenScale=0.865, regrowX=1.00"
1223.411,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.895, regrowX=1.00"
1225.068,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.925, regrowX=1.00"
1226.726,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.956, regrowX=1.00"
1228.819,regen_env_update,"day=0.91, raining=false, rain=0.70, regenScale=0.986, regrowX=1.00"
1235.867,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.956, regrowX=1.00"
1237.521,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.926, regrowX=1.00"
1239.186,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.895, regrowX=1.00"
1241.251,regen_env_update,"day=0.10, raining=false, rain=0.70, regenScale=0.865, regrowX=1.00"
1248.410,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.895, regrowX=1.00"
1250.065,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.925, regrowX=1.00"
1251.729,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.956, regrowX=1.00"
1253.806,regen_env_update,"day=0.91, raining=false, rain=0.70, regenScale=0.986, regrowX=1.00"
1260.887,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.955, regrowX=1.00"
1262.549,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.925, regrowX=1.00"
1264.202,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.895, regrowX=1.00"
1266.263,regen_env_update,"day=0.10, raining=false, rain=0.70, regenScale=0.865, regrowX=1.00"
1273.410,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.895, regrowX=1.00"
1275.057,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.925, regrowX=1.00"
1276.723,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.956, regrowX=1.00"
1278.816,regen_env_update,"day=0.91, raining=false, rain=0.70, regenScale=0.986, regrowX=1.00"
1285.889,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.955, regrowX=1.00"
1287.556,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.925, regrowX=1.00"
1289.195,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.895, regrowX=1.00"
1291.265,regen_env_update,"day=0.10, raining=false, rain=0.70, regenScale=0.865, regrowX=1.00"
1298.411,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.895, regrowX=1.00"
1300.064,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.925, regrowX=1.00"
1301.717,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.956, regrowX=1.00"
1303.807,regen_env_update,"day=0.91, raining=false, rain=0.70, regenScale=0.986, regrowX=1.00"
1310.895,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.955, regrowX=1.00"
1312.550,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.925, regrowX=1.00"
1314.218,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.894, regrowX=1.00"
1316.293,regen_env_update,"day=0.10, raining=false, rain=0.70, regenScale=0.864, regrowX=1.00"
1323.400,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.895, regrowX=1.00"
1325.063,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.925, regrowX=1.00"
1326.723,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.956, regrowX=1.00"
1328.802,regen_env_update,"day=0.90, raining=false, rain=0.70, regenScale=0.986, regrowX=1.00"
1335.874,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.956, regrowX=1.00"
1337.532,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.925, regrowX=1.00"
1339.190,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.895, regrowX=1.00"
1341.263,regen_env_update,"day=0.10, raining=false, rain=0.70, regenScale=0.865, regrowX=1.00"
1348.418,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.895, regrowX=1.00"
1350.071,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.925, regrowX=1.00"
1351.724,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.956, regrowX=1.00"
1353.821,regen_env_update,"day=0.91, raining=false, rain=0.70, regenScale=0.986, regrowX=1.00"
1360.868,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.956, regrowX=1.00"
1362.532,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.925, regrowX=1.00"
1364.193,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.895, regrowX=1.00"
1366.226,regen_env_update,"day=0.10, raining=false, rain=0.70, regenScale=0.865, regrowX=1.00"
1373.347,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.895, regrowX=1.00"
1374.987,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.925, regrowX=1.00"
1376.636,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.955, regrowX=1.00"
1378.698,regen_env_update,"day=0.90, raining=false, rain=0.70, regenScale=0.985, regrowX=1.00"
1385.865,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.955, regrowX=1.00"
1387.512,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.925, regrowX=1.00"
1389.170,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.894, regrowX=1.00"
1391.264,regen_env_update,"day=0.09, raining=false, rain=0.70, regenScale=0.864, regrowX=1.00"
1398.311,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.894, regrowX=1.00"
1399.967,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.924, regrowX=1.00"
1401.626,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.955, regrowX=1.00"
1403.697,regen_env_update,"day=0.90, raining=false, rain=0.70, regenScale=0.985, regrowX=1.00"
1410.871,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.955, regrowX=1.00"
1412.516,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.925, regrowX=1.00"
1414.181,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.894, regrowX=1.00"
1416.273,regen_env_update,"day=0.09, raining=false, rain=0.70, regenScale=0.864, regrowX=1.00"
1423.322,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.894, regrowX=1.00"
1424.967,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.924, regrowX=1.00"
1426.623,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.955, regrowX=1.00"
1428.698,regen_env_update,"day=0.90, raining=false, rain=0.70, regenScale=0.985, regrowX=1.00"
1435.870,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.955, regrowX=1.00"
1437.536,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.924, regrowX=1.00"
1439.199,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.894, regrowX=1.00"
1441.294,regen_env_update,"day=0.09, raining=false, rain=0.70, regenScale=0.864, regrowX=1.00"
1448.313,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.894, regrowX=1.00"
1449.964,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.924, regrowX=1.00"
1451.626,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.955, regrowX=1.00"
1453.695,regen_env_update,"day=0.90, raining=false, rain=0.70, regenScale=0.985, regrowX=1.00"
1460.865,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.955, regrowX=1.00"
1462.527,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.924, regrowX=1.00"
1464.177,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.894, regrowX=1.00"
1466.264,regen_env_update,"day=0.09, raining=false, rain=0.70, regenScale=0.864, regrowX=1.00"
1473.309,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.894, regrowX=1.00"
1474.964,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.924, regrowX=1.00"
1476.630,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.955, regrowX=1.00"
1478.699,regen_env_update,"day=0.90, raining=false, rain=0.70, regenScale=0.985, regrowX=1.00"
1485.859,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.955, regrowX=1.00"
1487.515,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.925, regrowX=1.00"
1489.184,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.894, regrowX=1.00"
1491.289,regen_env_update,"day=0.09, raining=false, rain=0.70, regenScale=0.864, regrowX=1.00"
1498.309,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.894, regrowX=1.00"
1499.957,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.924, regrowX=1.00"
1501.612,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.955, regrowX=1.00"
1503.683,regen_env_update,"day=0.90, raining=false, rain=0.70, regenScale=0.985, regrowX=1.00"
1510.878,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.955, regrowX=1.00"
1512.527,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.924, regrowX=1.00"
1514.196,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.894, regrowX=1.00"
1516.293,regen_env_update,"day=0.09, raining=false, rain=0.70, regenScale=0.864, regrowX=1.00"
1523.312,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.894, regrowX=1.00"
1524.965,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.924, regrowX=1.00"
1526.615,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.955, regrowX=1.00"
1528.678,regen_env_update,"day=0.90, raining=false, rain=0.70, regenScale=0.985, regrowX=1.00"
1535.893,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.954, regrowX=1.00"
1537.550,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.924, regrowX=1.00"
1539.206,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.894, regrowX=1.00"
1541.320,regen_env_update,"day=0.09, raining=false, rain=0.70, regenScale=0.864, regrowX=1.00"
1548.289,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.894, regrowX=1.00"
1549.938,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.924, regrowX=1.00"
1551.598,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.954, regrowX=1.00"
1553.653,regen_env_update,"day=0.90, raining=false, rain=0.70, regenScale=0.985, regrowX=1.00"
1560.891,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.954, regrowX=1.00"
1562.555,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.924, regrowX=1.00"
1564.218,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.894, regrowX=1.00"
1566.322,regen_env_update,"day=0.09, raining=false, rain=0.70, regenScale=0.864, regrowX=1.00"
1573.279,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.894, regrowX=1.00"
1574.930,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.924, regrowX=1.00"
1576.579,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.954, regrowX=1.00"
1578.618,regen_env_update,"day=0.89, raining=false, rain=0.70, regenScale=0.984, regrowX=1.00"
1585.913,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.954, regrowX=1.00"
1587.572,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.924, regrowX=1.00"
1589.226,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
1591.330,regen_env_update,"day=0.09, raining=false, rain=0.70, regenScale=0.863, regrowX=1.00"
1598.287,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.894, regrowX=1.00"
1599.953,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.924, regrowX=1.00"
1601.599,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.954, regrowX=1.00"
1603.647,regen_env_update,"day=0.90, raining=false, rain=0.70, regenScale=0.985, regrowX=1.00"
